Administrative,Informational,ProductRelated,ExitRates,PageValues,SpecialDay,Month,Region,TrafficType,VisitorType0,VisitorType1,Weekend,Revenue
0,0,28,0.008928571,0.0,0.0,3,1,2,0.0,1.0,0,0
0,0,2,0.05,0.0,0.4,5,1,13,0.0,1.0,0,0
0,0,17,0.027647058999999998,0.0,0.0,11,4,1,0.0,1.0,0,0
3,0,53,0.016049383,0.0,0.0,5,3,2,0.0,1.0,0,0
0,0,24,0.079166667,0.0,0.0,8,1,1,0.0,1.0,0,0
1,0,12,0.016666667,0.0,0.0,5,1,3,0.0,1.0,0,0
0,0,1,0.2,0.0,0.8,5,1,4,0.0,1.0,0,0
0,0,2,0.1,0.0,0.2,5,3,1,0.0,1.0,0,0
2,0,27,0.030452675,0.0,0.0,3,4,3,0.0,1.0,1,0
0,0,3,0.1,0.0,0.0,6,6,11,0.0,1.0,1,0
10,0,85,0.030865335,4.76956682,0.6,5,1,3,0.0,1.0,0,0
4,0,27,0.015384615,0.0,0.0,12,3,1,0.0,1.0,1,0
0,0,1,0.2,0.0,0.0,3,3,3,0.0,1.0,0,0
0,0,4,0.05,0.0,0.0,8,9,4,0.0,1.0,0,0
0,0,11,0.016666667,0.0,0.8,5,4,4,0.0,1.0,0,0
11,0,34,0.024345679,10.73461716,0.0,11,3,8,0.0,0.0,1,1
2,0,8,0.057142857000000005,0.0,0.0,3,4,8,0.0,0.0,0,0
2,0,7,0.011111111000000002,0.0,0.0,3,3,6,0.0,1.0,0,0
1,0,21,0.005555556,0.0,0.6,5,1,2,0.0,1.0,0,0
4,0,6,0.037037037,0.0,0.0,11,1,2,0.0,1.0,0,0
0,0,11,0.018181818,0.0,0.0,12,3,1,0.0,1.0,0,0
0,1,7,0.08095238099999999,0.0,0.6,2,1,7,0.0,1.0,0,0
0,0,16,0.013333333000000001,17.76266667,0.0,3,1,1,0.0,1.0,0,1
1,0,21,0.010555556,10.89761784,0.0,10,3,2,0.0,1.0,1,1
3,0,3,0.066666667,0.0,0.0,3,7,2,0.0,0.0,1,0
0,0,45,0.037925926,0.0,0.0,6,3,3,0.0,1.0,0,0
9,4,154,0.027963218999999997,0.0,0.0,5,1,5,0.0,1.0,0,0
6,1,10,0.014285714,0.0,0.0,12,2,2,0.0,0.0,0,1
6,1,92,0.026417863,0.0,0.6,5,4,3,0.0,1.0,0,0
3,0,85,0.012754534,0.0,0.0,12,4,3,0.0,1.0,0,0
2,6,82,0.025181135,0.0,0.0,12,3,2,0.0,1.0,0,0
4,0,22,0.040555556,0.0,0.0,11,3,8,0.0,1.0,0,0
0,0,3,0.033333333,0.0,0.0,12,1,3,0.0,0.0,0,0
7,2,149,0.016297591,11.37726052,0.0,11,2,2,0.0,1.0,0,1
1,0,11,0.033333333,55.485,0.0,5,4,2,0.0,1.0,0,1
0,0,8,0.014285714,0.0,0.0,5,6,4,0.0,1.0,0,0
8,2,14,0.016140351,20.33155364,0.0,8,1,6,0.0,1.0,0,0
0,0,9,0.11666666699999999,0.0,0.0,3,3,1,0.0,1.0,0,0
4,2,16,0.004761905,39.81885714,0.0,5,4,4,0.0,0.0,0,1
1,0,29,0.035057471,0.0,0.0,5,3,4,0.0,1.0,0,0
0,0,7,0.028571429,0.0,0.0,12,9,20,1.0,0.0,0,0
1,0,8,0.0875,0.0,0.4,5,1,13,0.0,1.0,0,0
3,0,8,0.01,26.18180656,0.0,7,1,2,0.0,0.0,0,0
0,0,32,0.01015625,0.0,0.0,3,7,2,0.0,1.0,0,0
0,0,4,0.05,0.0,0.0,8,3,3,0.0,0.0,0,0
0,0,40,0.041198412999999996,0.0,0.0,5,1,6,0.0,1.0,0,0
4,1,161,0.013944826,45.41882207,0.0,11,3,2,0.0,1.0,0,1
0,6,81,0.022050322,0.0,0.0,11,1,13,0.0,1.0,1,0
4,2,186,0.015721508999999998,0.0,0.0,11,1,2,0.0,1.0,1,0
13,1,64,0.013814416000000001,2.995465753,0.0,5,3,4,0.0,0.0,1,0
10,2,24,0.020833333,0.0,0.0,5,1,2,0.0,1.0,0,0
6,0,9,0.018181818,0.0,0.0,5,9,3,0.0,1.0,1,0
2,0,25,0.027999999999999997,18.56148,0.0,5,3,4,0.0,1.0,0,0
1,0,0,0.2,0.0,0.0,2,1,5,0.0,1.0,1,0
8,1,131,0.030612404,0.0,0.0,8,3,2,0.0,1.0,0,0
6,3,34,0.02398374,22.80152439,0.0,3,1,2,0.0,1.0,0,0
0,0,3,0.066666667,0.0,0.0,3,3,1,0.0,1.0,0,0
2,0,51,0.008627451,0.0,0.0,10,1,1,0.0,1.0,0,0
0,0,9,0.033333333,0.0,0.0,11,4,3,0.0,1.0,1,0
0,0,10,0.06,0.0,0.0,3,6,2,0.0,1.0,0,0
5,0,56,0.002185792,69.43043195,0.0,3,3,3,0.0,1.0,1,1
3,0,20,0.007539683,0.0,0.0,5,7,3,0.0,1.0,0,0
0,0,31,0.02609319,0.0,0.0,10,2,13,0.0,1.0,1,0
1,0,6,0.014285714,0.0,0.0,7,1,2,0.0,0.0,0,1
0,1,10,0.05,0.0,0.0,12,1,8,0.0,1.0,0,0
1,0,41,0.020714286000000002,0.0,0.0,12,1,2,0.0,0.0,0,0
0,2,377,0.04524582,0.0,0.0,7,1,3,0.0,1.0,0,0
3,0,13,0.021428571,0.0,0.0,5,8,3,0.0,0.0,0,0
0,0,13,0.030769231,0.0,1.0,5,3,4,0.0,1.0,1,0
9,5,68,0.009553204000000001,17.19611523,0.0,5,2,3,0.0,1.0,0,0
7,0,10,0.06888888900000001,0.0,0.0,12,2,1,0.0,1.0,0,0
1,0,29,0.0074074069999999995,30.54596337,0.0,11,1,4,0.0,0.0,0,1
0,0,21,0.010526316,16.158558199999998,0.0,11,3,8,0.0,1.0,0,1
4,2,114,0.013535432,0.0,0.0,12,9,1,0.0,1.0,0,0
1,0,13,0.051190476,0.0,0.0,11,6,11,0.0,1.0,0,1
3,0,3,0.05,0.0,0.0,12,4,2,0.0,0.0,0,0
1,0,10,0.02,0.0,0.0,9,3,5,0.0,0.0,1,0
9,0,23,0.030246914,0.0,0.0,8,5,1,0.0,1.0,0,0
0,0,18,0.027777778,0.0,0.0,12,6,11,0.0,0.0,0,0
2,0,8,0.02,0.0,0.0,12,6,10,0.0,1.0,0,0
0,0,13,0.011794872,0.0,0.0,11,3,2,0.0,0.0,1,0
0,1,40,0.019791667,0.0,0.0,11,9,2,0.0,1.0,1,1
1,0,26,0.0346,11.70614611,0.0,11,2,1,0.0,1.0,0,1
4,0,16,0.033333333,18.8649,0.0,3,2,10,0.0,1.0,0,0
2,0,3,0.04,0.0,0.0,10,6,20,0.0,0.0,0,0
0,0,3,0.066666667,0.0,0.0,5,1,3,0.0,1.0,0,0
1,0,7,0.025,0.0,0.0,8,4,2,0.0,0.0,1,0
0,0,20,0.0035087720000000003,0.0,0.0,5,6,4,0.0,0.0,0,0
1,2,20,0.026984127000000004,0.0,0.0,12,1,2,0.0,1.0,0,0
1,1,78,0.02841508,0.0,0.0,12,3,10,0.0,1.0,0,0
2,0,23,0.008,0.0,0.0,5,1,2,0.0,1.0,0,0
0,0,12,0.043055555999999995,0.0,0.0,3,3,2,0.0,1.0,0,0
0,0,37,0.03816999,0.0,0.0,9,2,4,0.0,1.0,0,0
0,0,6,0.04444444400000001,0.0,0.0,3,8,1,0.0,1.0,0,0
2,0,260,0.017330846,0.0,0.0,11,1,2,0.0,1.0,0,1
2,0,33,0.025653595,0.0,0.0,12,9,2,0.0,0.0,0,0
0,0,12,0.083333333,0.0,0.0,3,7,1,0.0,1.0,0,0
8,0,37,0.011965812,13.25001247,0.0,12,3,2,0.0,1.0,0,1
2,0,16,0.029411765,0.0,0.0,7,3,4,0.0,1.0,0,0
0,0,5,0.06,0.0,0.0,5,3,1,0.0,1.0,0,0
1,0,15,0.057142857000000005,0.0,0.8,5,1,13,0.0,1.0,0,0
2,2,15,0.026666667,15.39534668,0.0,12,3,2,0.0,1.0,0,0
10,0,36,0.014492753999999998,11.43941195,0.0,2,1,2,0.0,1.0,0,1
0,0,5,0.04,0.0,0.0,12,6,2,0.0,1.0,1,0
4,0,10,0.007692308,0.0,0.0,7,1,5,0.0,0.0,0,0
0,0,19,0.039473684,0.0,0.0,8,1,3,0.0,1.0,0,0
0,0,11,0.011688312,0.0,0.0,11,3,2,0.0,0.0,0,0
6,2,30,0.05723545,0.0,0.0,6,3,3,0.0,1.0,0,0
6,0,19,0.023703704,0.0,0.0,3,3,2,0.0,1.0,0,0
0,0,15,0.031111111,19.34826667,0.0,5,6,1,0.0,1.0,0,0
1,0,59,0.060877192999999996,0.0,0.6,5,1,1,0.0,1.0,0,0
8,0,79,0.020883534,17.35448787,0.0,11,1,3,0.0,1.0,0,0
0,0,17,0.011764706000000002,62.76294758,0.0,11,1,2,0.0,0.0,0,1
0,0,6,0.133333333,0.0,1.0,5,1,3,0.0,1.0,1,0
0,5,17,0.046212120999999995,0.0,0.0,12,5,11,0.0,1.0,0,0
4,0,10,0.083333333,0.0,0.0,12,4,3,0.0,1.0,0,0
0,0,24,0.027056277000000004,0.0,0.0,10,1,20,0.0,1.0,0,0
0,0,6,0.066666667,0.0,0.0,11,9,3,0.0,1.0,0,0
3,0,17,0.022222222000000003,0.0,0.0,7,3,4,0.0,1.0,0,0
0,0,2,0.15,0.0,0.0,12,5,20,0.0,1.0,0,0
0,0,13,0.020095694,47.99199256,0.0,11,4,2,0.0,0.0,0,1
0,0,56,0.021785713999999998,0.0,0.0,11,5,1,0.0,1.0,1,0
9,0,20,0.023484848,0.0,0.0,11,3,2,0.0,1.0,0,0
0,0,22,0.031818182,0.0,0.0,3,7,2,0.0,1.0,0,0
2,0,11,0.016666667,46.308063,0.0,11,1,2,0.0,1.0,0,1
2,0,10,0.025,0.0,0.0,5,3,3,0.0,0.0,0,0
6,0,47,0.019797366,27.26888014,0.0,3,1,1,0.0,1.0,0,1
0,0,5,0.045,0.0,0.0,5,1,2,0.0,1.0,1,0
2,0,24,0.017948718,0.0,0.0,12,1,1,0.0,1.0,0,0
4,4,94,0.03820917,3.085103642,0.0,7,8,13,0.0,1.0,0,0
0,0,2,0.033333333,0.0,0.0,10,3,5,0.0,1.0,0,0
2,0,7,0.055555556,0.0,0.0,3,6,2,0.0,1.0,1,0
0,0,11,0.01,0.0,0.0,10,3,20,0.0,1.0,0,0
14,2,64,0.023835616,9.641067457,0.0,11,3,2,0.0,1.0,1,1
0,0,21,0.028571429,0.0,0.0,11,6,2,0.0,1.0,1,0
0,0,7,0.076190476,0.0,0.0,3,1,3,0.0,1.0,1,0
7,0,264,0.012825541999999999,8.833510027,0.0,11,3,2,0.0,1.0,0,0
5,0,56,0.022060247999999998,0.0,0.0,12,3,1,0.0,1.0,0,0
3,0,4,0.011111111000000002,0.0,0.0,3,8,2,0.0,0.0,1,0
2,3,27,0.006896551999999999,0.0,0.0,3,1,2,0.0,0.0,1,0
0,0,1,0.2,0.0,0.0,5,6,6,0.0,1.0,0,0
1,0,26,0.014814815,2.4800246440000002,0.0,11,1,1,0.0,1.0,0,1
0,0,38,0.057894737,0.0,0.0,6,9,3,0.0,1.0,0,0
0,2,95,0.033908935,0.0,0.0,11,1,2,0.0,1.0,1,0
4,0,115,0.007207729,13.26221446,0.0,11,4,10,0.0,1.0,0,1
11,2,39,0.012361111000000001,52.05165,0.0,5,1,2,0.0,1.0,0,1
0,0,36,0.007619048000000001,53.10142857,0.0,5,6,4,0.0,1.0,0,1
1,0,46,0.006382979,107.2170213,0.0,5,2,4,0.0,1.0,0,1
0,0,3,0.05,0.0,0.0,3,1,1,0.0,1.0,0,0
0,0,12,0.006666666999999999,19.37005896,0.0,12,4,1,0.0,1.0,1,1
1,2,44,0.023188406,0.0,0.0,11,1,10,0.0,1.0,0,1
6,0,171,0.028256171,0.0,0.0,12,3,2,0.0,1.0,0,1
12,0,181,0.023773007000000002,0.0,1.0,5,2,13,0.0,1.0,1,0
4,0,32,0.028787879,0.0,0.0,5,6,3,0.0,1.0,0,0
5,1,107,0.021707552,0.0,0.0,10,2,4,0.0,1.0,0,0
0,0,37,0.014864865,0.0,0.0,11,1,13,0.0,1.0,0,0
0,0,51,0.02129085,0.0,1.0,5,8,3,0.0,1.0,1,0
1,2,31,0.039292517,30.81857956,0.0,11,3,1,0.0,1.0,0,1
12,0,17,0.039333333,0.0,0.0,9,3,3,0.0,1.0,0,0
1,0,27,0.010493826999999999,1.8657777780000002,0.0,3,3,13,0.0,1.0,0,0
0,1,8,0.0375,0.0,0.0,12,8,2,0.0,1.0,0,0
5,0,17,0.00627451,0.0,0.0,7,2,4,0.0,1.0,1,0
4,0,34,0.013513513999999999,0.0,0.6,5,1,4,0.0,1.0,0,0
1,0,38,0.028508772,7.153421053,0.0,5,1,4,0.0,1.0,0,1
0,0,4,0.133333333,0.0,0.0,7,1,4,0.0,1.0,0,0
0,0,33,0.0026936029999999997,0.0,0.0,11,4,2,0.0,1.0,0,0
0,0,59,0.016621682,2.7904736839999997,0.0,5,5,4,0.0,1.0,0,0
1,1,39,0.010436508,0.0,0.0,12,3,2,0.0,1.0,0,0
0,0,2,0.171428571,0.0,0.0,9,3,2,0.0,1.0,0,0
2,0,3,0.013333333000000001,0.0,0.0,5,7,2,0.0,1.0,0,0
3,0,16,0.028125,0.0,0.0,11,1,8,0.0,1.0,1,0
0,0,27,0.022222222000000003,38.12368584,0.0,6,2,2,0.0,1.0,0,1
5,1,63,0.009068627,0.0,0.0,8,2,2,0.0,1.0,0,0
0,3,24,0.038461537999999997,72.06822266,0.0,11,8,10,0.0,1.0,0,0
0,0,19,0.036090226,0.0,0.0,11,4,13,0.0,1.0,0,0
9,2,43,0.00952381,0.0,0.0,8,3,1,0.0,0.0,0,0
1,0,14,0.028571429,0.0,0.0,3,1,2,0.0,1.0,0,0
0,0,8,0.025,0.0,0.0,2,1,1,0.0,1.0,0,0
1,2,22,0.023809524,0.0,0.0,3,1,1,0.0,1.0,0,0
2,0,15,0.05,4.307627247,0.0,11,1,3,0.0,1.0,0,0
3,0,20,0.002380952,0.0,0.0,3,1,1,0.0,1.0,0,0
0,0,5,0.04,0.0,0.0,12,1,2,0.0,0.0,1,0
2,7,233,0.019045831000000003,8.920900782999999,0.0,11,1,2,0.0,1.0,0,1
2,0,17,0.014035088000000001,0.0,0.0,3,2,3,0.0,1.0,0,0
2,1,2,0.04,0.0,0.0,5,3,2,0.0,0.0,0,0
0,0,5,0.12,0.0,0.0,5,6,6,0.0,1.0,0,0
0,0,27,0.032193939,0.0,0.0,11,1,11,0.0,0.0,1,0
5,2,36,0.042694342999999996,0.0,0.0,5,1,4,0.0,1.0,0,0
0,0,1,0.2,0.0,0.0,11,1,3,0.0,1.0,0,0
13,2,133,0.017657266,22.97507587,0.0,6,1,4,0.0,1.0,0,0
1,0,41,0.033333333,48.7880688,0.0,7,3,3,0.0,1.0,0,1
1,0,4,0.04,0.0,0.0,10,6,20,0.0,0.0,0,0
3,1,45,0.024444444,0.0,0.0,12,1,2,0.0,1.0,0,0
0,0,8,0.0125,0.0,0.0,2,3,2,0.0,1.0,0,0
4,0,16,0.010526316,254.6071579,0.0,5,1,2,0.0,0.0,0,1
4,0,35,0.005882353000000001,0.0,0.0,3,3,2,0.0,0.0,0,0
0,0,10,0.002272727,0.0,0.0,5,1,1,0.0,1.0,0,0
0,0,12,0.066666667,0.0,0.0,2,1,3,0.0,1.0,0,0
0,0,2,0.1,0.0,0.0,8,5,13,0.0,1.0,0,0
5,0,3,0.028571429,0.0,0.0,11,1,2,0.0,1.0,0,1
1,0,16,0.08,0.0,0.0,5,6,4,0.0,1.0,0,0
8,2,43,0.018472224,18.07802206,0.0,12,5,2,0.0,1.0,0,1
0,0,6,0.033333333,0.0,0.0,3,3,3,0.0,1.0,1,0
0,0,75,0.017351598,11.8290411,0.8,5,1,4,0.0,1.0,0,1
10,0,24,0.007993196999999999,0.0,0.0,5,3,2,0.0,1.0,0,0
3,2,130,0.036825949,0.0,0.0,9,4,1,0.0,1.0,1,0
0,0,29,0.072413793,0.0,0.0,12,1,1,0.0,1.0,0,0
8,0,78,0.011934156000000001,0.0,0.0,9,6,13,0.0,1.0,0,0
4,0,19,0.026984127000000004,17.53595893,1.0,2,7,4,0.0,1.0,1,1
1,0,24,0.035,24.34016667,0.0,5,1,6,0.0,1.0,0,0
0,0,9,0.04444444400000001,0.0,0.0,5,8,3,0.0,1.0,0,0
4,0,38,0.0175,0.0,0.0,11,7,3,0.0,1.0,0,0
3,0,2,0.053333333,0.0,0.0,12,3,20,0.0,0.0,0,1
2,3,18,0.009090909,0.0,0.0,3,1,2,0.0,0.0,1,0
4,0,115,0.0220259,0.0,0.4,5,3,13,0.0,1.0,0,0
0,0,9,0.022222222000000003,68.258708,0.0,11,2,2,0.0,1.0,0,1
3,0,10,0.007692308,0.0,0.0,3,1,2,0.0,1.0,1,0
9,0,40,0.017954545,0.0,0.0,3,1,3,0.0,1.0,0,0
6,0,15,0.028571429,0.0,0.0,11,1,3,0.0,1.0,0,0
1,0,18,0.005263158,38.92648303,0.0,12,3,2,0.0,1.0,0,1
0,0,18,0.009259259,0.0,0.0,11,1,11,0.0,0.0,0,0
0,0,1,0.2,0.0,0.0,12,5,1,0.0,1.0,0,0
6,0,37,0.031707317,6.651334682999999,0.0,11,3,1,0.0,1.0,0,1
0,0,16,0.013244048000000001,0.0,0.0,11,3,2,0.0,0.0,1,0
0,0,36,0.005882353000000001,89.29548670000001,0.0,12,4,8,0.0,0.0,1,1
0,0,1,0.2,0.0,0.0,3,3,1,0.0,1.0,0,0
0,0,4,0.025,0.0,0.0,5,1,4,0.0,1.0,0,0
0,0,1,0.2,0.0,0.0,3,9,2,0.0,1.0,0,0
0,0,8,0.08,0.0,0.0,3,7,3,0.0,1.0,1,0
5,0,36,0.025972222000000003,0.0,0.0,9,2,2,0.0,1.0,1,0
0,0,8,0.075,0.0,0.0,3,3,1,0.0,1.0,0,0
0,0,14,0.071428571,0.0,0.0,5,3,4,0.0,1.0,0,0
6,0,6,0.022222222000000003,0.0,0.0,8,3,3,0.0,0.0,0,0
0,0,2,0.1,0.0,0.0,5,3,2,0.0,0.0,0,0
0,0,6,0.066666667,0.0,0.2,5,1,4,0.0,1.0,0,0
1,0,9,0.005194805,16.1722885,0.0,11,3,3,0.0,1.0,0,1
4,0,10,0.016666667,0.0,0.0,7,6,4,0.0,1.0,0,1
0,0,29,0.0,100.7256048,0.0,10,5,2,0.0,1.0,0,1
4,1,50,0.015595238,0.0,0.0,11,4,2,0.0,1.0,1,1
3,0,9,0.088888889,0.0,0.0,11,8,1,0.0,1.0,0,0
1,0,11,0.027272727000000004,0.0,0.0,11,4,13,0.0,1.0,0,0
0,0,5,0.08,0.0,0.0,12,7,1,0.0,1.0,0,0
2,0,7,0.04444444400000001,0.0,0.0,11,9,2,0.0,0.0,0,0
8,7,63,0.022481685,12.08192262,0.2,5,1,2,0.0,1.0,0,0
3,0,5,0.033333333,0.0,1.0,5,6,5,0.0,0.0,1,0
9,2,52,0.010251724,1.816474074,0.0,3,1,2,0.0,1.0,0,1
0,0,28,0.014285714,0.0,0.6,5,2,2,0.0,1.0,0,0
0,0,4,0.133333333,0.0,0.4,5,1,3,0.0,1.0,0,0
0,0,4,0.025,0.0,0.4,2,1,4,0.0,1.0,0,0
2,0,12,0.047619048,10.62514286,0.6,5,1,6,0.0,1.0,0,0
1,3,80,0.032248996,0.0,0.0,12,1,2,0.0,1.0,0,0
0,0,3,0.033333333,0.0,0.0,11,1,3,0.0,1.0,1,0
0,0,21,0.02,55.8486,0.0,5,1,5,0.0,0.0,1,1
0,0,11,0.025757576,0.0,0.0,12,6,2,0.0,1.0,1,0
0,2,28,0.01,0.0,0.0,12,1,11,0.0,0.0,0,1
4,1,17,0.005,0.0,0.0,5,2,1,0.0,1.0,0,0
0,0,4,0.05,0.0,0.8,5,5,1,0.0,1.0,0,0
0,0,1,0.2,0.0,0.0,5,1,1,0.0,1.0,0,0
0,0,8,0.022222222000000003,24.61778468,0.0,11,7,5,0.0,0.0,0,1
0,0,15,0.04,0.0,0.0,6,1,13,0.0,1.0,0,0
0,0,15,0.033333333,0.0,0.8,5,4,2,0.0,1.0,0,0
0,0,4,0.016666667,0.0,0.8,2,1,3,0.0,1.0,0,0
0,0,12,0.166666667,0.0,0.6,5,1,3,0.0,1.0,0,0
1,0,53,0.03514652,0.0,0.0,8,3,3,0.0,1.0,0,0
1,1,10,0.036904762,13.59420027,0.0,9,1,2,0.0,1.0,0,1
7,1,18,0.014393939,0.0,0.0,3,1,10,0.0,1.0,0,0
6,0,3,0.011111111000000002,0.0,0.0,7,3,5,0.0,0.0,0,0
0,0,6,0.04,0.0,0.0,5,3,4,0.0,0.0,1,0
0,0,7,0.033333333,0.0,0.2,5,7,1,0.0,1.0,0,0
1,1,84,0.021451247000000003,0.0,0.0,5,5,6,0.0,1.0,0,0
2,0,30,0.008602151,26.13036122,0.0,11,6,2,0.0,0.0,1,1
1,0,8,0.011111111000000002,0.0,0.0,3,1,2,0.0,0.0,1,0
0,0,8,0.05,0.0,0.0,3,3,3,0.0,1.0,0,0
0,0,4,0.025,0.0,0.0,12,1,1,0.0,1.0,0,0
0,0,82,0.012804878,0.0,0.0,11,1,2,0.0,1.0,0,0
0,0,1,0.2,0.0,0.0,11,6,2,0.0,1.0,0,0
2,0,23,0.027999999999999997,17.72722287,0.0,6,5,2,0.0,1.0,0,1
6,0,18,0.0050724640000000005,0.0,0.0,3,7,2,0.0,0.0,0,0
5,0,4,0.035714286,0.0,0.0,5,2,5,0.0,1.0,0,0
2,0,20,0.025757576,0.0,0.0,11,1,10,0.0,1.0,0,0
0,0,45,0.057777777999999995,0.0,0.0,11,4,1,0.0,1.0,0,0
5,1,48,0.005788982,29.01038502,0.0,3,1,8,0.0,0.0,0,0
0,0,15,0.006666666999999999,0.0,0.0,2,4,4,0.0,1.0,0,0
0,0,25,0.008333333,0.0,0.0,9,3,4,0.0,1.0,0,0
0,0,3,0.088888889,0.0,0.0,3,1,8,0.0,1.0,0,0
5,2,7,0.0375,0.0,0.0,11,3,6,0.0,1.0,1,1
0,0,5,0.12,0.0,0.6,5,1,3,0.0,1.0,0,0
9,0,19,0.018933333,0.0,0.0,10,7,4,0.0,1.0,0,0
1,1,65,0.040540739,0.0,0.0,12,2,13,0.0,1.0,1,0
2,1,35,0.031578947,0.0,0.2,5,1,4,0.0,1.0,0,0
0,0,19,0.010526316,0.0,0.0,3,1,2,0.0,1.0,0,0
5,0,54,0.022619048,0.0,0.0,12,4,1,0.0,1.0,0,0
0,0,15,0.014285714,0.0,0.0,5,3,2,0.0,0.0,0,0
8,0,26,0.02287478,0.0,0.6,5,7,4,0.0,1.0,0,0
4,0,33,0.012903226,0.0,0.0,5,3,6,0.0,1.0,0,0
0,0,4,0.05,0.0,0.0,12,8,2,0.0,1.0,0,0
5,0,34,0.030246914,8.041078329,0.0,8,1,1,0.0,1.0,0,1
3,2,51,0.009228841,0.0,0.0,5,1,2,0.0,1.0,1,0
6,5,18,0.0034615379999999997,0.0,0.0,3,3,3,0.0,0.0,0,0
4,1,26,0.002380952,47.12454606,0.0,11,1,2,0.0,1.0,1,1
0,0,9,0.12222222199999999,0.0,0.2,5,2,13,0.0,1.0,0,0
5,1,25,0.014102564,0.0,0.0,12,1,2,0.0,1.0,1,0
5,2,17,0.016666667,0.0,0.0,3,1,10,0.0,1.0,0,0
1,0,25,0.029142857,10.3572,0.0,3,1,2,0.0,1.0,1,1
0,0,16,0.025,0.0,0.6,5,1,3,0.0,1.0,0,0
12,0,61,0.017153855,0.0,0.0,3,1,1,0.0,1.0,0,0
5,0,37,0.013846154,49.66307692,0.0,5,4,2,0.0,1.0,0,1
4,0,13,0.00625,0.0,0.0,3,1,1,0.0,1.0,0,0
2,0,15,0.011764706000000002,0.0,0.0,11,8,2,0.0,0.0,0,0
0,0,13,0.2,0.0,0.8,5,2,6,0.0,1.0,0,0
0,0,14,0.015384615,124.03200000000001,0.0,5,6,5,0.0,0.0,0,1
6,0,33,0.01754386,30.21878011,0.0,11,1,2,0.0,1.0,0,1
1,1,33,0.045170068,11.15734286,0.0,5,3,11,0.0,1.0,1,0
0,2,23,0.012,0.0,0.8,5,1,4,0.0,1.0,0,0
10,5,131,0.011632486000000001,0.7610762590000001,0.0,5,2,2,0.0,1.0,0,0
0,0,38,0.037962962999999995,0.0,0.2,5,7,11,0.0,1.0,0,0
0,0,70,0.008695652,0.0,0.0,11,3,8,0.0,0.0,0,0
0,0,8,0.028571429,0.0,0.0,11,1,2,0.0,0.0,0,0
3,0,17,0.033333333,94.10360412,0.0,10,2,4,0.0,1.0,0,1
0,0,20,0.026315789,0.0,0.0,9,1,1,0.0,1.0,0,0
7,0,52,0.010563841000000001,0.0,0.0,3,1,2,0.0,1.0,0,0
8,0,137,0.026320008,6.898232461,0.0,11,1,3,0.0,1.0,0,1
0,0,1,0.2,0.0,0.0,3,3,1,0.0,1.0,0,0
0,0,122,0.033333333,0.0,1.0,5,1,6,0.0,1.0,1,0
1,0,35,0.069333333,0.0,0.4,5,1,1,0.0,1.0,0,0
2,2,80,0.005279668,16.88069613,0.0,3,1,2,0.0,1.0,1,1
0,0,41,0.048583043,0.0,0.0,6,7,3,0.0,1.0,0,0
0,0,35,0.024285714,7.609371428999999,0.2,5,6,3,0.0,1.0,0,1
0,0,22,0.01,0.0,0.0,5,1,1,0.0,1.0,0,0
0,0,11,0.0,33.83646892,0.0,6,6,1,0.0,0.0,0,1
0,0,27,0.0074074069999999995,0.0,0.0,5,2,2,0.0,1.0,0,0
1,0,5,0.011111111000000002,0.0,0.0,3,2,3,0.0,0.0,1,0
2,0,18,0.036842105,0.0,0.0,3,4,1,0.0,1.0,0,0
4,3,10,0.013333333000000001,0.0,0.0,5,8,2,0.0,1.0,0,0
0,0,14,0.025,0.0,0.0,12,9,10,0.0,1.0,0,0
0,0,2,0.1,0.0,0.0,3,6,3,0.0,1.0,0,0
0,0,37,0.032271242,2.188718519,0.0,3,3,2,0.0,1.0,1,1
0,0,17,0.029411765,0.0,1.0,5,1,1,0.0,1.0,1,0
0,0,1,0.2,0.0,0.0,3,2,1,0.0,1.0,0,0
0,0,6,0.133333333,0.0,0.0,11,7,10,0.0,1.0,1,0
0,0,24,0.039283154,0.0,1.0,5,2,4,0.0,1.0,1,0
0,0,2,0.2,0.0,0.8,5,3,13,0.0,1.0,0,0
9,0,72,0.0072972969999999995,0.0,0.0,5,4,2,0.0,1.0,0,0
0,0,17,0.011764706000000002,63.45892077,0.0,10,3,4,0.0,0.0,0,1
0,0,20,0.028888888999999997,0.0,0.6,5,1,13,0.0,1.0,0,0
7,1,159,0.008667383,6.047203519,0.0,7,2,2,0.0,1.0,0,0
0,0,20,0.028888888999999997,0.0,0.0,12,3,2,0.0,0.0,0,1
0,0,3,0.133333333,0.0,0.0,3,7,10,0.0,1.0,0,0
4,0,3,0.021212121,0.0,0.0,10,1,5,0.0,1.0,0,0
0,1,16,0.037647059,0.0,0.0,11,1,1,0.0,1.0,0,0
1,0,3,0.08,0.0,0.0,11,1,8,0.0,1.0,1,0
2,0,33,0.011290323,12.45078371,0.0,11,2,8,0.0,0.0,1,1
3,0,4,0.028571429,0.0,0.0,11,1,3,0.0,1.0,1,0
3,0,24,0.021333333,0.0,0.0,8,1,3,0.0,1.0,1,0
3,0,8,0.072222222,0.0,0.0,5,3,3,0.0,1.0,0,0
4,0,77,0.002631579,0.0,0.0,5,4,2,0.0,1.0,0,0
0,0,7,0.171428571,0.0,0.0,5,2,13,0.0,1.0,0,0
15,0,73,0.001298701,0.0,0.0,11,4,13,0.0,1.0,0,0
4,0,32,0.0203125,50.82975,0.0,5,1,2,0.0,1.0,1,1
